变量,滞后步数,滞后秒数,相关系数,绝对相关系数
8#风箱平均温度,78,156,-0.01922005389271814,0.01922005389271814
8#风箱平均温度,79,158,-0.026614579489629905,0.026614579489629905
8#风箱平均温度,80,160,-0.033086173468209766,0.033086173468209766
9#风箱平均温度,0,0,0.06892324825439922,0.06892324825439922
9#风箱平均温度,1,2,0.07735989008318216,0.07735989008318216
9#风箱平均温度,2,4,0.0851213649699888,0.0851213649699888
9#风箱平均温度,3,6,0.08999900619682902,0.08999900619682902
9#风箱平均温度,4,8,0.09381206815060271,0.09381206815060271
9#风箱平均温度,5,10,0.09947524632818164,0.09947524632818164
9#风箱平均温度,6,12,0.10664630689754553,0.10664630689754553
9#风箱平均温度,7,14,0.11336894738847712,0.11336894738847712
9#风箱平均温度,8,16,0.11774698150765982,0.11774698150765982
9#风箱平均温度,9,18,0.1200327558707903,0.1200327558707903
9#风箱平均温度,10,20,0.1220434971768169,0.1220434971768169
9#风箱平均温度,11,22,0.12276004732276372,0.12276004732276372
9#风箱平均温度,12,24,0.12165365864130136,0.12165365864130136
9#风箱平均温度,13,26,0.12325627184226202,0.12325627184226202
9#风箱平均温度,14,28,0.1301849533789657,0.1301849533789657
9#风箱平均温度,15,30,0.1423398667772825,0.1423398667772825
9#风箱平均温度,16,32,0.1553260558748264,0.1553260558748264
9#风箱平均温度,17,34,0.16655586476209103,0.16655586476209103
9#风箱平均温度,18,36,0.17666299762198562,0.17666299762198562
9#风箱平均温度,19,38,0.1853064485061056,0.1853064485061056
9#风箱平均温度,20,40,0.191227032123566,0.191227032123566
9#风箱平均温度,21,42,0.19562608744562712,0.19562608744562712
9#风箱平均温度,22,44,0.1989889036858976,0.1989889036858976
9#风箱平均温度,23,46,0.19236579832978273,0.19236579832978273
9#风箱平均温度,24,48,0.1666988655829784,0.1666988655829784
9#风箱平均温度,25,50,0.1319798412279181,0.1319798412279181
9#风箱平均温度,26,52,0.09637421701856591,0.09637421701856591
9#风箱平均温度,27,54,0.0697781819215025,0.0697781819215025
9#风箱平均温度,28,56,0.06187020888687034,0.06187020888687034
9#风箱平均温度,29,58,0.06238180683003945,0.06238180683003945
9#风箱平均温度,30,60,0.06252039042133263,0.06252039042133263
9#风箱平均温度,31,62,0.06192571029289555,0.06192571029289555
9#风箱平均温度,32,64,0.05937514253175234,0.05937514253175234
9#风箱平均温度,33,66,0.053646845064278637,0.053646845064278637
9#风箱平均温度,34,68,0.048866522607713125,0.048866522607713125
9#风箱平均温度,35,70,0.04712778658206388,0.04712778658206388
9#风箱平均温度,36,72,0.047876425099636355,0.047876425099636355
9#风箱平均温度,37,74,0.04964022213270415,0.04964022213270415
9#风箱平均温度,38,76,0.052348476516507585,0.052348476516507585
9#风箱平均温度,39,78,0.054344557665394436,0.054344557665394436
9#风箱平均温度,40,80,0.05403810078088781,0.05403810078088781
9#风箱平均温度,41,82,0.05101276556110678,0.05101276556110678
9#风箱平均温度,42,84,0.04841977853663697,0.04841977853663697
9#风箱平均温度,43,86,0.04623039103205315,0.04623039103205315
9#风箱平均温度,44,88,0.04742965254908916,0.04742965254908916
9#风箱平均温度,45,90,0.0491260542157051,0.0491260542157051
9#风箱平均温度,46,92,0.05023866073844195,0.05023866073844195
9#风箱平均温度,47,94,0.06180836579086859,0.06180836579086859
9#风箱平均温度,48,96,0.07339988685656482,0.07339988685656482
9#风箱平均温度,49,98,0.07957441202096614,0.07957441202096614
9#风箱平均温度,50,100,0.07949023394071442,0.07949023394071442
9#风箱平均温度,51,102,0.07907495799552118,0.07907495799552118
9#风箱平均温度,52,104,0.07741414151188095,0.07741414151188095
9#风箱平均温度,53,106,0.07299890529604523,0.07299890529604523
9#风箱平均温度,54,108,0.06621487653715086,0.06621487653715086
9#风箱平均温度,55,110,0.0585657611562815,0.0585657611562815
9#风箱平均温度,56,112,0.04992617141524083,0.04992617141524083
9#风箱平均温度,57,114,0.04033355303736177,0.04033355303736177
9#风箱平均温度,58,116,0.03229556551450923,0.03229556551450923
9#风箱平均温度,59,118,0.025153111328539923,0.025153111328539923
9#风箱平均温度,60,120,0.018168587283786546,0.018168587283786546
9#风箱平均温度,61,122,0.012184343097117474,0.012184343097117474
9#风箱平均温度,62,124,0.010311853067713003,0.010311853067713003
9#风箱平均温度,63,126,0.00885930223280141,0.00885930223280141
9#风箱平均温度,64,128,0.007176411791576609,0.007176411791576609
9#风箱平均温度,65,130,0.009660426807027205,0.009660426807027205
9#风箱平均温度,66,132,0.008444546592973909,0.008444546592973909
9#风箱平均温度,67,134,0.00664019849306442,0.00664019849306442
9#风箱平均温度,68,136,0.0033782843819960737,0.0033782843819960737
9#风箱平均温度,69,138,-0.0017607025496132122,0.0017607025496132122
9#风箱平均温度,70,140,-0.008086317009520642,0.008086317009520642
9#风箱平均温度,71,142,-0.015031851474424419,0.015031851474424419
9#风箱平均温度,72,144,-0.02013165857612201,0.02013165857612201
9#风箱平均温度,73,146,-0.023537336493066382,0.023537336493066382
9#风箱平均温度,74,148,-0.024892589910702107,0.024892589910702107
9#风箱平均温度,75,150,-0.025734244836165043,0.025734244836165043
9#风箱平均温度,76,152,-0.026144310356077505,0.026144310356077505
9#风箱平均温度,77,154,-0.023277502840196692,0.023277502840196692
9#风箱平均温度,78,156,-0.01490371440346438,0.01490371440346438
9#风箱平均温度,79,158,-0.005243571522163718,0.005243571522163718
9#风箱平均温度,80,160,0.002344398198698074,0.002344398198698074
10#风箱平均温度,0,0,0.007175126264233972,0.007175126264233972
10#风箱平均温度,1,2,0.0022406094833049488,0.0022406094833049488
10#风箱平均温度,2,4,8.543582199828546e-05,8.543582199828546e-05
10#风箱平均温度,3,6,-0.0032087906839849615,0.0032087906839849615
10#风箱平均温度,4,8,-0.002322001686972192,0.002322001686972192
10#风箱平均温度,5,10,0.004737134769100674,0.004737134769100674
10#风箱平均温度,6,12,0.013563257128767133,0.013563257128767133
10#风箱平均温度,7,14,0.022338315654788703,0.022338315654788703
10#风箱平均温度,8,16,0.031540041883208636,0.031540041883208636
10#风箱平均温度,9,18,0.041507066104873924,0.041507066104873924
10#风箱平均温度,10,20,0.04928609449160123,0.04928609449160123
10#风箱平均温度,11,22,0.057563330159654584,0.057563330159654584
10#风箱平均温度,12,24,0.06902488982414232,0.06902488982414232
10#风箱平均温度,13,26,0.08392259852016314,0.08392259852016314
10#风箱平均温度,14,28,0.09909266683493992,0.09909266683493992
10#风箱平均温度,15,30,0.10988765691469024,0.10988765691469024
10#风箱平均温度,16,32,0.11814734124496652,0.11814734124496652
10#风箱平均温度,17,34,0.12428421700172176,0.12428421700172176
10#风箱平均温度,18,36,0.12936454640291636,0.12936454640291636
10#风箱平均温度,19,38,0.1352294969893995,0.1352294969893995
10#风箱平均温度,20,40,0.1423828146009209,0.1423828146009209
10#风箱平均温度,21,42,0.14807865809970694,0.14807865809970694
10#风箱平均温度,22,44,0.14981688726711198,0.14981688726711198
10#风箱平均温度,23,46,0.14353428686512432,0.14353428686512432
10#风箱平均温度,24,48,0.1268998658151502,0.1268998658151502
10#风箱平均温度,25,50,0.10687955617258946,0.10687955617258946
10#风箱平均温度,26,52,0.08796519903499878,0.08796519903499878
10#风箱平均温度,27,54,0.07710912127920583,0.07710912127920583
10#风箱平均温度,28,56,0.07490872139279099,0.07490872139279099
10#风箱平均温度,29,58,0.06986384422508418,0.06986384422508418
10#风箱平均温度,30,60,0.06294155342383982,0.06294155342383982
10#风箱平均温度,31,62,0.05651255233120585,0.05651255233120585
10#风箱平均温度,32,64,0.05059581718502252,0.05059581718502252
10#风箱平均温度,33,66,0.045004093727235434,0.045004093727235434
10#风箱平均温度,34,68,0.04218378535677447,0.04218378535677447
10#风箱平均温度,35,70,0.0421696587859297,0.0421696587859297
10#风箱平均温度,36,72,0.04596320023004145,0.04596320023004145
10#风箱平均温度,37,74,0.05330947236251946,0.05330947236251946
10#风箱平均温度,38,76,0.0580389590143558,0.0580389590143558
10#风箱平均温度,39,78,0.057633637431880144,0.057633637431880144
10#风箱平均温度,40,80,0.05744196779860629,0.05744196779860629
10#风箱平均温度,41,82,0.05785904441979666,0.05785904441979666
10#风箱平均温度,42,84,0.05888224402294698,0.05888224402294698
10#风箱平均温度,43,86,0.06187739480860691,0.06187739480860691
10#风箱平均温度,44,88,0.06385483867585699,0.06385483867585699
10#风箱平均温度,45,90,0.06493866662563702,0.06493866662563702
10#风箱平均温度,46,92,0.07147058889776285,0.07147058889776285
10#风箱平均温度,47,94,0.08923570633140197,0.08923570633140197
10#风箱平均温度,48,96,0.09843726887017419,0.09843726887017419
10#风箱平均温度,49,98,0.10267984137002506,0.10267984137002506
10#风箱平均温度,50,100,0.10506985941526224,0.10506985941526224
10#风箱平均温度,51,102,0.10336730271038927,0.10336730271038927
10#风箱平均温度,52,104,0.09694288132747732,0.09694288132747732
10#风箱平均温度,53,106,0.08789105489232707,0.08789105489232707
10#风箱平均温度,54,108,0.07749728259348969,0.07749728259348969
10#风箱平均温度,55,110,0.06692864585762026,0.06692864585762026
10#风箱平均温度,56,112,0.05838046056405416,0.05838046056405416
10#风箱平均温度,57,114,0.05281437977212732,0.05281437977212732
10#风箱平均温度,58,116,0.04890724488978831,0.04890724488978831
10#风箱平均温度,59,118,0.045462169636307524,0.045462169636307524
10#风箱平均温度,60,120,0.04221554137495701,0.04221554137495701
10#风箱平均温度,61,122,0.03911903974502429,0.03911903974502429
10#风箱平均温度,62,124,0.03563836211668107,0.03563836211668107
10#风箱平均温度,63,126,0.03136278185024554,0.03136278185024554
10#风箱平均温度,64,128,0.027031909885457433,0.027031909885457433
10#风箱平均温度,65,130,0.02469995641651108,0.02469995641651108
10#风箱平均温度,66,132,0.021514917694011673,0.021514917694011673
10#风箱平均温度,67,134,0.01694077418753322,0.01694077418753322
10#风箱平均温度,68,136,0.012334823435140157,0.012334823435140157
10#风箱平均温度,69,138,0.006199773841678814,0.006199773841678814
10#风箱平均温度,70,140,-0.0010172949927474246,0.0010172949927474246
10#风箱平均温度,71,142,-0.0075834140730862585,0.0075834140730862585
10#风箱平均温度,72,144,-0.01308807055601499,0.01308807055601499
10#风箱平均温度,73,146,-0.016218703699699005,0.016218703699699005
10#风箱平均温度,74,148,-0.015356189814679125,0.015356189814679125
10#风箱平均温度,75,150,-0.012935411768590848,0.012935411768590848
10#风箱平均温度,76,152,-0.00761447431304846,0.00761447431304846
10#风箱平均温度,77,154,0.0026425649133242327,0.0026425649133242327
10#风箱平均温度,78,156,0.020358273798262723,0.020358273798262723
10#风箱平均温度,79,158,0.032566270195780456,0.032566270195780456
10#风箱平均温度,80,160,0.030774649241257175,0.030774649241257175
11#风箱平均温度,0,0,-0.03527031678616596,0.03527031678616596
11#风箱平均温度,1,2,-0.058661866616428714,0.058661866616428714
11#风箱平均温度,2,4,-0.08013775455083068,0.08013775455083068
11#风箱平均温度,3,6,-0.09091057906371097,0.09091057906371097
11#风箱平均温度,4,8,-0.0903595727492763,0.0903595727492763
11#风箱平均温度,5,10,-0.07991894923278028,0.07991894923278028
11#风箱平均温度,6,12,-0.06417409685485428,0.06417409685485428
11#风箱平均温度,7,14,-0.04440177025511737,0.04440177025511737
11#风箱平均温度,8,16,-0.026390666755102547,0.026390666755102547
11#风箱平均温度,9,18,-0.010379436774144204,0.010379436774144204
11#风箱平均温度,10,20,0.005430823122369934,0.005430823122369934
11#风箱平均温度,11,22,0.020992192001839775,0.020992192001839775
11#风箱平均温度,12,24,0.039150293971168364,0.039150293971168364
11#风箱平均温度,13,26,0.05406313297929784,0.05406313297929784
11#风箱平均温度,14,28,0.06032582501332399,0.06032582501332399
11#风箱平均温度,15,30,0.0616988066536243,0.0616988066536243
11#风箱平均温度,16,32,0.06214502042141428,0.06214502042141428
11#风箱平均温度,17,34,0.06116899194004049,0.06116899194004049
11#风箱平均温度,18,36,0.06506451059167098,0.06506451059167098
11#风箱平均温度,19,38,0.07416147355739512,0.07416147355739512
11#风箱平均温度,20,40,0.08442303372253188,0.08442303372253188
11#风箱平均温度,21,42,0.09222907396315312,0.09222907396315312
11#风箱平均温度,22,44,0.09838778281713652,0.09838778281713652
11#风箱平均温度,23,46,0.10543917453576888,0.10543917453576888
11#风箱平均温度,24,48,0.10365297057905926,0.10365297057905926
11#风箱平均温度,25,50,0.10083618930340403,0.10083618930340403
11#风箱平均温度,26,52,0.10023677493678924,0.10023677493678924
11#风箱平均温度,27,54,0.09178422131914153,0.09178422131914153
11#风箱平均温度,28,56,0.08478505960165313,0.08478505960165313
11#风箱平均温度,29,58,0.07373689738814296,0.07373689738814296
11#风箱平均温度,30,60,0.061934399587660866,0.061934399587660866
11#风箱平均温度,31,62,0.05287730464744266,0.05287730464744266
11#风箱平均温度,32,64,0.0449863991291243,0.0449863991291243
11#风箱平均温度,33,66,0.03549168009496867,0.03549168009496867
11#风箱平均温度,34,68,0.030499581994467416,0.030499581994467416
11#风箱平均温度,35,70,0.031121412667098534,0.031121412667098534
11#风箱平均温度,36,72,0.038896804178075096,0.038896804178075096
11#风箱平均温度,37,74,0.04617577702713895,0.04617577702713895
11#风箱平均温度,38,76,0.04763481542853085,0.04763481542853085
11#风箱平均温度,39,78,0.04609273102157711,0.04609273102157711
11#风箱平均温度,40,80,0.046303441682726605,0.046303441682726605
11#风箱平均温度,41,82,0.05022052206885915,0.05022052206885915
11#风箱平均温度,42,84,0.055145040292019325,0.055145040292019325
11#风箱平均温度,43,86,0.058851624418953044,0.058851624418953044
11#风箱平均温度,44,88,0.06441702196846093,0.06441702196846093
11#风箱平均温度,45,90,0.07549700299673104,0.07549700299673104
11#风箱平均温度,46,92,0.08929565600766394,0.08929565600766394
11#风箱平均温度,47,94,0.10191774507739221,0.10191774507739221
11#风箱平均温度,48,96,0.11275509575931648,0.11275509575931648
11#风箱平均温度,49,98,0.12025787199286339,0.12025787199286339
11#风箱平均温度,50,100,0.1205164695387185,0.1205164695387185
11#风箱平均温度,51,102,0.11382627247667675,0.11382627247667675
11#风箱平均温度,52,104,0.1047188369800682,0.1047188369800682
11#风箱平均温度,53,106,0.09347090175314345,0.09347090175314345
11#风箱平均温度,54,108,0.0843452685219185,0.0843452685219185
11#风箱平均温度,55,110,0.08071383908607156,0.08071383908607156
11#风箱平均温度,56,112,0.08231447679058773,0.08231447679058773
11#风箱平均温度,57,114,0.0849747920855862,0.0849747920855862
11#风箱平均温度,58,116,0.08647324647898082,0.08647324647898082
11#风箱平均温度,59,118,0.08449028199236647,0.08449028199236647
11#风箱平均温度,60,120,0.07986698877557193,0.07986698877557193
11#风箱平均温度,61,122,0.07256248631158244,0.07256248631158244
11#风箱平均温度,62,124,0.06292367932541267,0.06292367932541267
